Name,GUID,UUID,Description
PALADIN_YONDALLA,c771a524-58fe-43e4-b8f0-b976e1b92d9f,c771a524-58fe-43e4-f0b8-76b9b9e19f2d,Player or NPC is a paladin of Yondalla.
PANTHER,e1ad9942-fa0e-467b-bfe9-c6e7c6680a83,e1ad9942-fa0e-467b-e9bf-e7c668c6830a,
PARALYZED_ADV,4c458b90-b91e-48fe-8a8f-e483f9e4142c,4c458b90-b91e-48fe-8f8a-83e4e4f92c14,Advantage on rolls against paralyze statuses
PARTIAL_CEREMORPH,c0cd4ed8-11d1-4fb1-ae3a-3a14e41267c8,c0cd4ed8-11d1-4fb1-3aae-143a12e4c867,
PATCH_9_LINES,247c7c5e-a914-43f1-bab4-f50cea74ae7b,247c7c5e-a914-43f1-b4ba-0cf574ea7bae,
PATCH_9_LINES,247c7c5e-a914-43f1-bab4-f50cea74ae7b,247c7c5e-a914-43f1-b4ba-0cf574ea7bae,
PERMA_DEFEATED,867f3a1e-1e4b-48c2-869e-343415231727,867f3a1e-1e4b-48c2-9e86-343423152717,
PERMA_DEFEATED_OR_OFFSTAGE,b9e63705-637a-4d3b-87ef-a49324cf703f,b9e63705-637a-4d3b-ef87-93a4cf243f70,
PETPAL,dc860a81-f3c2-4c1a-ab90-e7583324845c,dc860a81-f3c2-4c1a-90ab-58e724335c84,Speak with Animals ability
PIG,8c1ef184-43f1-46b1-bbf4-2aff5991dfa2,8c1ef184-43f1-46b1-f4bb-ff2a9159a2df,Species tag
PLANAR,bad00ba2-8a49-450c-8387-af47681717f1,bad00ba2-8a49-450c-8783-47af1768f117,Race group (githyanki% warforged)
PLANT,125b3d94-3997-4fc4-8211-1768b67dbe4a,125b3d94-3997-4fc4-1182-68177db64abe,Type Tag for plant-type monsters
PLANT_IMPEDE_ADV,075a0f7d-7457-4e85-9a52-5adfb1c78e3f,075a0f7d-7457-4e85-529a-df5ac7b13f8e,
PLAYABLE,25bf5042-5bf6-4360-8df8-ab107ccb0d37,25bf5042-5bf6-4360-f88d-10abcb7c370d,Character is a potential player character
PLAYER,9f55390e-06b7-4f43-9b20-c96b7ee8462e,9f55390e-06b7-4f43-209b-6bc9e87e2e46,System
POISONED,b48a0baa-18f7-4bf0-85e9-d03148565a1a,b48a0baa-18f7-4bf0-e985-31d056481a5a,Food/Consumable
POISONED_ADV,494276cb-a499-4843-a985-a11926bf2785,494276cb-a499-4843-85a9-19a1bf268527,Advantage on rolls against poisoned statuses
POISONED_MYRMIDON,da1b77f3-8e6e-42de-a7c2-ca1bf411b879,da1b77f3-8e6e-42de-c2a7-1bca11f479b8,|Used to apply a tag for VFX|
POLYMORPHED_UNWILLING,59fb6527-bf28-4a78-bea2-bda70799ed16,59fb6527-bf28-4a78-a2be-a7bd990716ed,Is currently polymorphed against their will.
POTION,56c99a77-8f6a-4584-8e41-2a3b9f6b5261,56c99a77-8f6a-4584-418e-3b2a6b9f6152,
PRESET_HIRELING_BARBARIAN,e0d2bf22-63e0-40b1-96d3-796558364b0e,e0d2bf22-63e0-40b1-d396-657936580e4b,
PRESET_HIRELING_BARD,694cfe5d-9a95-4cae-89c5-6bede382b111,694cfe5d-9a95-4cae-c589-ed6b82e311b1,
PRESET_HIRELING_CLERIC,b3072bc4-2505-4c10-a308-ce6833641525,b3072bc4-2505-4c10-08a3-68ce64332515,
PRESET_HIRELING_DRUID,f4d1035b-5d77-411a-85fb-c9bdfeb00e8b,f4d1035b-5d77-411a-fb85-bdc9b0fe8b0e,
PRESET_HIRELING_FIGHTER,fcb45424-7516-4ead-8071-99e9c18d18be,fcb45424-7516-4ead-7180-e9998dc1be18,
PRESET_HIRELING_MONK,37e5a250-a5b4-4225-8ba0-d013f4288b6c,37e5a250-a5b4-4225-a08b-13d028f46c8b,
PRESET_HIRELING_PALADIN,009593a8-50c6-43bc-a5d6-52b72955fbd7,009593a8-50c6-43bc-d6a5-b7525529d7fb,
PRESET_HIRELING_RANGER,4df6ec8c-ba2f-49f3-830b-effadc1f8a65,4df6ec8c-ba2f-49f3-0b83-faef1fdc658a,
PRESET_HIRELING_ROGUE,1d05dde1-8ee2-4109-9963-6ee775f3ca0a,1d05dde1-8ee2-4109-6399-e76ef3750aca,
PRESET_HIRELING_SORCERER,710d9065-a701-4b13-bb03-266a2c7996b9,710d9065-a701-4b13-03bb-6a26792cb996,
PRESET_HIRELING_WARLOCK,81c59dc6-0ee0-4a1c-8e75-3811752df050,81c59dc6-0ee0-4a1c-758e-11382d7550f0,
PRESET_HIRELING_WIZARD,58235251-ca50-4194-9889-85ecd49f849f,58235251-ca50-4194-8998-ec859fd49f84,
PSIONICS,bfef85f2-6caa-40c8-b880-1983a49dcc07,bfef85f2-6caa-40c8-80b8-83199da407cc,|Has developed psionic powers|
Puzzle,09962a69-b99d-40ed-b28e-c2542020666c,09962a69-b99d-40ed-8eb2-54c220206c66,
Quest,8990df0e-adb1-4341-aca4-d6ef0fdfaa08,8990df0e-adb1-4341-a4ac-efd6df0f08aa,
RABBIT,e4b1e457-f5fa-4611-8715-54fcb5a0b702,e4b1e457-f5fa-4611-1587-fc54a0b502b7,Species tag
RANGER,37a733c1-a862-4157-b92a-9cff46232c6a,37a733c1-a862-4157-2ab9-ff9c23466a2c,A warrior who uses martial prowess and nature magic to combat threats on the edges of civilization.
RANGER_BEAST_MASTER,bfaccaca-e512-43ea-89cc-372b5d1925ee,bfaccaca-e512-43ea-cc89-2b37195dee25,
RANGER_COMPANION,228e9ea5-264d-428b-9451-e8602a745233,228e9ea5-264d-428b-5194-60e8742a3352,
RANGER_GLOOM_STALKER,c023a2ef-b042-443b-b402-b1326f4b49f3,c023a2ef-b042-443b-02b4-32b14b6ff349,
RANGER_HUNTER,5727fd64-090f-4932-a31c-c0e078b2146a,5727fd64-090f-4932-1ca3-e0c0b2786a14,
RARE,d2f86ec3-c41f-47e1-8acd-984872a4d7d5,d2f86ec3-c41f-47e1-cd8a-4898a472d5d7,Race group (aasimar% dragonborn% firbolg% genasi% githyanki% half-drow% half-orc% tiefling% triton% warforged% yuan-ti pureblood)
RAT,9568e56b-27a2-45fc-92c5-fa33eeb6f54c,9568e56b-27a2-45fc-c592-33fab6ee4cf5,Species tag
RAVEN,ccf8ba00-8e00-4f74-b146-598f46c97e9a,ccf8ba00-8e00-4f74-46b1-8f59c9469a7e,Species type for VFX
REALLY_AARAKOCRA,7e97c590-911f-422a-bdb6-068c137eb2c8,7e97c590-911f-422a-b6bd-8c067e13c8b2,Character is really an aarakocra
REALLY_AASIMAR,2fddf7dd-f79b-4998-882c-d7257badbfe6,2fddf7dd-f79b-4998-2c88-25d7ad7be6bf,Character is really an aasimar
REALLY_ALFIRA,0c8221b4-43c8-4c9e-aa00-1832f4d9bcb9,0c8221b4-43c8-4c9e-00aa-3218d9f4b9bc,
REALLY_ASMODEUSTIEFLING,6591a20a-12de-46ff-bf82-b866cd97bb9a,6591a20a-12de-46ff-82bf-66b897cd9abb,|Asmodeus Tiefling% shapeshifted or not|
REALLY_ASTARION,ffd08582-7396-4cac-bcd4-8f9cd0fd8ef3,ffd08582-7396-4cac-d4bc-9c8ffdd0f38e,| Really Astarion% Vampire companion |
REALLY_BESTIAL,1029b3e3-3ff0-4d73-b4ed-79b622cad4f9,1029b3e3-3ff0-4d73-edb4-b679ca22f9d4,Race group for REALLY_ races (aarakocra% kenku% lizardfolk% tabaxi% tortle)
REALLY_DARK_URGE,cd611d7d-b67d-42b4-a75c-a0c6091ef8a2,cd611d7d-b67d-42b4-5ca7-c6a01e09a2f8,|Dark urge origin tag; ignores shapeshift.|
REALLY_DEEPGNOME,17d29357-beba-4096-accc-c28bdea88fda,17d29357-beba-4096-ccac-8bc2a8deda8f,|Deep Gnome% shapeshifted or not|
REALLY_DISPLACER_BEAST,8fac3253-331c-4b9f-95fb-e2196fd1bc8d,8fac3253-331c-4b9f-fb95-19e2d16f8dbc,
REALLY_DRAGONBORN,39783f17-8484-46a6-aa3b-f3d51122e5f3,39783f17-8484-46a6-3baa-d5f32211f3e5,Character is really a dragonborn
REALLY_DROWELF,676e854b-d74b-44f3-8363-3ef27164a54d,676e854b-d74b-44f3-6383-f23e64714da5,|Drow% shapeshifted or not|
REALLY_DROWHALFELF,3dbe23e0-2c9f-4a81-b586-ec6e50f720e1,3dbe23e0-2c9f-4a81-86b5-6eecf750e120,|Drow Half-Elf% shapeshifted or not|
REALLY_DUERGARDWARF,45b007f7-f4f6-46e2-9480-395a49b87ef3,45b007f7-f4f6-46e2-8094-5a39b849f37e,|Duergar% shapeshifted or not|
REALLY_DWARF,ad129444-0f41-4114-9ee5-2b9902d7ca8d,ad129444-0f41-4114-e59e-992bd7028dca,|Dwarf% shapeshifted or not|
REALLY_ELF,772b1dc6-14be-417f-afa3-c6cf364f45b4,772b1dc6-14be-417f-a3af-cfc64f36b445,|Elf% shapeshifted or not|
REALLY_FIRBOLG,9deae354-0108-40b4-a7db-6eb23fba050f,9deae354-0108-40b4-dba7-b26eba3f0f05,Character is really a firbolg
REALLY_FORESTGNOME,b0401c02-70b3-47f5-998f-8d440ad6954f,b0401c02-70b3-47f5-8f99-448dd60a4f95,|Forest Gnome% shapeshifted or not|
REALLY_GALE,9b0354c0-56d9-4723-8034-918ac9abab19,9b0354c0-56d9-4723-3480-8a91abc919ab,|Gale companion% shapeshifted or not|
REALLY_GENASI,aa68eccb-7875-436f-881e-c3775eee37f6,aa68eccb-7875-436f-1e88-77c3ee5ef637,Character is really a genasi
REALLY_GENERIC,264a6880-9a51-429c-a9fc-97f8952baf90,264a6880-9a51-429c-fca9-f8972b9590af,|Really Generic origin|
REALLY_GITHYANKI,e49c027c-6ec6-4158-9afb-8b59236d10fd,e49c027c-6ec6-4158-fb9a-598b6d23fd10,Character is really a githyanki
REALLY_GNOME,42483542-7915-4de5-a7d9-ac0d15fe301c,42483542-7915-4de5-d9a7-0dacfe151c30,|Gnome% shapeshifted or not|
REALLY_HALFELF,277f9609-ad0c-4883-b56d-0850904e88df,277f9609-ad0c-4883-6db5-50084e90df88,|Half-elf% shapeshifted or not|
REALLY_HALFLING,2b40a033-7a5c-47e9-92f0-7de9b5cd3a42,2b40a033-7a5c-47e9-f092-e97dcdb5423a,|Halfling% shapeshifted or not|
REALLY_HALFORC,ab3eff19-d094-4102-88bd-d097b6b6e4f0,ab3eff19-d094-4102-bd88-97d0b6b6f0e4,Player is really a halforc
REALLY_HALSIN,9b8709f9-8d2a-4b4e-a465-8505c561d7f5,9b8709f9-8d2a-4b4e-65a4-058561c5f5d7,|Halsin% shapeshifted or not|
REALLY_HIGHELF,78884c5f-9504-41af-912d-ce212df0ebea,78884c5f-9504-41af-2d91-21cef02deaeb,|High Elf% shapeshifted or not|
REALLY_HIGHHALFELF,bb7c731c-7af7-4c2d-b3d7-b4e8bd86a244,bb7c731c-7af7-4c2d-d7b3-e8b486bd44a2,|High Half-Elf% shapeshifted or not|
REALLY_HILLDWARF,9a92ac6d-b7cc-4ccb-8965-074c6b36a342,9a92ac6d-b7cc-4ccb-6589-4c07366b42a3,|Hill Dwarf% shapeshifted or not|
REALLY_HUMAN,8e288154-e7ca-4277-b2df-e61639b1cce8,8e288154-e7ca-4277-dfb2-16e6b139e8cc,|Human% shapeshifted or not|
REALLY_JAHEIRA,8457eb5f-036c-4143-b6cf-447a9f555c7a,8457eb5f-036c-4143-cfb6-7a44559f7a5c,|Jaheira companion% shapeshifted or not|
REALLY_KARLACH,1a2f70d6-8ead-4eb5-a824-79ee1971764a,1a2f70d6-8ead-4eb5-24a8-ee7971194a76,
REALLY_KENKU,ec90a39d-ce0e-4ae1-b74d-0906dfd9a1d2,ec90a39d-ce0e-4ae1-4db7-0609d9dfd2a1,Character is really a kenku
REALLY_LAEZEL,b5682d1d-c395-489c-9675-1f9b0c328ea5,b5682d1d-c395-489c-7596-9b1f320ca58e,| Lae'zel% the Gith Companion |
REALLY_LIGHTFOOTHALFLING,da1d4f47-8583-49a1-b262-d77d361b2e09,da1d4f47-8583-49a1-62b2-7dd71b36092e,|Lightfoot Halfling% shapeshifted or not|
REALLY_LIZARDFOLK,ef8444e2-a240-4cc1-9f57-73db6d99bc96,ef8444e2-a240-4cc1-579f-db73996d96bc,Character is really a lizardfolk
REALLY_LOLTHDROWELF,c71eb8de-74e3-4d70-9826-22da7e2dc607,c71eb8de-74e3-4d70-2698-da222d7e07c6,|LOLTH-SWORN% shapeshifted or not|
REALLY_MEPHISTOPHELESTIEFLING,c70e1dc2-72d4-44f9-83fd-c63d247edd9b,c70e1dc2-72d4-44f9-fd83-3dc67e249bdd,|Mephistopheles Tiefling% shapeshifted or not|
REALLY_MINSC,aeb694fc-83fb-452d-819a-b97ba442dc42,aeb694fc-83fb-452d-9a81-7bb942a442dc,
REALLY_MINTHARA,3e84e1cd-2193-4f9f-80b4-c2ededefaea6,3e84e1cd-2193-4f9f-b480-edc2efeda6ae,
REALLY_MOUNTAINDWARF,18659b46-73ae-49d2-85a8-7e6cc43ce94f,18659b46-73ae-49d2-a885-6c7e3cc44fe9,|Mountain Dwarf% shapeshifted or not|
REALLY_PLANAR,4cb02915-7ad7-4141-907e-93253c6a8644,4cb02915-7ad7-4141-7e90-25936a3c4486,Race group for REALLY_ races (githyanki% warforged)
REALLY_RARE,987a41e3-2482-4c74-8c30-f3843cfdb7f3,987a41e3-2482-4c74-308c-84f3fd3cf3b7,Race group for REALLY_ races (aasimar% dragonborn% firbolg% genasi% githyanki% half-drow% half-orc% tiefling% triton% warforged% yuan-ti pureblood)
REALLY_ROCKGNOME,df697d73-5469-405a-aa95-6e1e720c5ee6,df697d73-5469-405a-95aa-1e6e0c72e65e,|Rock Gnome% shapeshifted or not|
REALLY_SELDARINEDROWELF,d2d60a81-688e-4d3d-ba56-3e467cae37fc,d2d60a81-688e-4d3d-56ba-463eae7cfc37,|Seldarine Drow% shapeshifted or not|
REALLY_SHADOWHEART,642d2aee-e3df-47e3-9f47-bbcd441bb9e0,642d2aee-e3df-47e3-479f-cdbb1b44e0b9,|Really Shadowheart|
REALLY_STOUTHALFLING,058df86a-97b6-4dc4-a246-a1db65ff3c0f,058df86a-97b6-4dc4-46a2-dba1ff650f3c,|Stout Halfling% shapeshifted or not|
REALLY_TABAXI,bafc25f8-20b0-4693-a0fe-73967befcf05,bafc25f8-20b0-4693-fea0-9673ef7b05cf,Character is really a tabaxi
REALLY_TIEFLING,7bf7207f-7406-49c0-b501-eaaa2bb4efd7,7bf7207f-7406-49c0-01b5-aaeab42bd7ef,|Tiefling% shapeshifted or not|
REALLY_TORTLE,7839884d-892a-4d60-95cc-b073420d8474,7839884d-892a-4d60-cc95-73b00d427484,Character is really a tortle
REALLY_TRITON,2a7e679e-2567-47f7-9645-550471cffcf7,2a7e679e-2567-47f7-4596-0455cf71f7fc,Character is really a triton
REALLY_UNDERDARK,2d0a73b9-f113-4d35-bdee-a31ab9163d74,2d0a73b9-f113-4d35-eebd-1aa316b9743d,Character internally belongs to an Underdark race
REALLY_US,2cff7db0-ae50-4267-82ea-84e961d3e3fa,2cff7db0-ae50-4267-ea82-e984d361fae3,A tag for Us% the Intellect Devourer companion
REALLY_WARFORGED,e30b5b4d-2ceb-4791-914e-b6c6c122f059,e30b5b4d-2ceb-4791-4e91-c6b622c159f0,Character is really a warforged
REALLY_WOODELF,b12e8dff-c1f0-4e9c-9ec0-1cafd22bb637,b12e8dff-c1f0-4e9c-c09e-af1c2bd237b6,|Wood Elf% shapeshifted or not|
REALLY_WOODHALFELF,8ac1b27c-c5c4-4a2c-95dd-256e4349e483,8ac1b27c-c5c4-4a2c-dd95-6e25494383e4,|Wood Half-Elf% shapeshifted or not|
REALLY_WYLL,5f40def5-d3ec-4698-a367-01a339888956,5f40def5-d3ec-4698-67a3-a30188395689,|Really Wyll% superhero warlock|
REALLY_YUANTIPUREBLOOD,3d80e0d5-0e28-4363-b153-c1a1076d36d4,3d80e0d5-0e28-4363-53b1-a1c16d07d436,Character is really a yuan-ti pureblood
REALLY_ZARIELTIEFLING,3a5efd84-5925-4a75-83ee-4f336b56f716,3a5efd84-5925-4a75-ee83-334f566b16f7,|Zariel Tiefling% shapeshifted or not|
RECORD_ANTAGONIST,cf6225be-c617-420f-96bc-3da63143aa15,cf6225be-c617-420f-bc96-a63d433115aa,This character is a major Antagonist in the story. For Voice Recording Team only.
RECORD_EXTRA,4e3a48be-f1a7-4f1f-a6c4-57b852eaa898,4e3a48be-f1a7-4f1f-c4a6-b857ea5298a8,This character is an Extra character. For Voice Recording Team only.
RECORD_PLAYER,1402369e-b821-47be-95cc-435c90e5ca48,1402369e-b821-47be-cc95-5c43e59048ca,This character is a Player Character or an Origin Story. For Voice Recording Team only.
RECORD_PROTAGONIST,541bd0f1-9164-4c16-b04e-7b5c96038471,541bd0f1-9164-4c16-4eb0-5c7b03967184,This character is a major Protagonist in the story. For Voice Recording Team only.
RECORD_QUEST,855a45e4-91a4-41a1-9401-95b5bd015336,855a45e4-91a4-41a1-0194-b59501bd3653,This character is a Quest Giving character. For Voice Recording Team only.
REDCAP,ec2ee51e-80de-42a2-9d34-a5c9aa75cf75,ec2ee51e-80de-42a2-349d-c9a575aa75cf,|Redcap tag used for spell targeting conditions|
RESTRAINED_ADV,eacd09eb-cddc-4902-8133-b9d1b2a7c5cb,eacd09eb-cddc-4902-3381-d1b9a7b2cbc5,Advantage on rolls against restrained statuses
RESTRAINED_DISADV,6b9d73ac-e853-43ad-acbb-492bbe3c4940,6b9d73ac-e853-43ad-bbac-2b493cbe4049,Disadvantage on rolls against restrained statuses
RETREAT,9cefcf81-6c03-4505-96e1-9de55c8ab647,9cefcf81-6c03-4505-e196-e59d8a5c47b6,AI hint tag for trigger% Indicies interesting area for retreating
Reward,d5cd4ee4-6c5d-429a-b3ef-2f56ec906dd7,d5cd4ee4-6c5d-429a-efb3-562f90ecd76d,
RISING_PLATFORM,7f6c27d9-0ee6-4840-8d42-297cf5791f49,7f6c27d9-0ee6-4840-428d-7c2979f5491f,Rising platforms have these tags so they don't interfer with each other.
ROCKGNOME,664cc044-a0ea-43a1-b21f-d8cad7721102,664cc044-a0ea-43a1-1fb2-cad872d70211,|Rock Gnome|
ROGUE,f8a0608b-666c-4be6-a49c-03b369c10bd2,f8a0608b-666c-4be6-9ca4-b303c169d20b,A scoundrel who uses stealth and trickery to overcome obstacles and enemies.
ROLAN_TARGET,8c7bdccd-132c-496a-a34f-75c39e721214,8c7bdccd-132c-496a-4fa3-c375729e1412,A tag to apply to Rolan so he is targets by the Shadows in the Rolan Rescue fight.
SABERTOOTH,83485d43-2f1a-4916-b428-ab3f37aafedf,83485d43-2f1a-4916-28b4-3fabaa37dffe,
SAGE,dad18490-c61d-4958-805c-f017eb68f8a0,dad18490-c61d-4958-5c80-17f068eba0f8,|You spent years learning the lore of the multiverse. You scoured manuscripts% studied scrolls% and listened to the greatest experts on the subjects that interest you. Your efforts have made you a master in your fields of study.|
SAHUAGIN,5cb1729c-eff3-4878-adc5-128f71ecccdc,5cb1729c-eff3-4878-c5ad-8f12ec71dccc,
SAILOR,3f4cfd9e-cc97-4fd9-ae7a-21f2948fd1b0,3f4cfd9e-cc97-4fd9-7aae-f2218f94b0d1,
SALAMANDER,d3be3db4-1261-422d-a2ff-2662a06884fd,d3be3db4-1261-422d-ffa2-622668a0fd84,Species tag
SCL_DRIDER,0111a41a-d47f-42e5-a000-eea3f75e354d,0111a41a-d47f-42e5-00a0-a3ee5ef74d35,
SCL_SHADOWCURSE_LANTERN,d40f0c3a-d95d-49fe-ae62-ca90ff2c2202,d40f0c3a-d95d-49fe-62ae-90ca2cff0222,
SCL_SHADOWCURSE_LANTERN_INBLIGHT,8a98d81f-ec79-483e-aa89-9e71806a339e,8a98d81f-ec79-483e-89aa-719e6a809e33,
SCRATCH,13a8385d-d502-496a-8b91-f6d9a8e7a2cb,13a8385d-d502-496a-918b-d9f6e7a8cba2,|Tag for scratch to find things in the world.|
SCROLL,dd86c045-0370-4ec9-b7c5-b0b160706f09,dd86c045-0370-4ec9-c5b7-b1b07060096f,Magic scroll with a spell
SCRYING_EYE,0bdf874a-3703-49be-b1cf-4d291d4e495b,0bdf874a-3703-49be-cfb1-294d4e1d5b49,Scrying Eyes crime reactions.
SELDARINEDROWELF,6e913b6e-58b1-41bf-8751-89250dd17bff,6e913b6e-58b1-41bf-5187-2589d10dff7b,|Seldarine Drow|
SELUNE,4533d292-5b1f-43c7-ad44-6bc7db1000ca,4533d292-5b1f-43c7-44ad-c76b10dbca00,|Player or NPC chose Selune.|
SEPARATE_STACK_MERGING,f5071dac-7a94-4302-a3e6-a631d0d53619,f5071dac-7a94-4302-e6a3-31a6d5d01936,
SEVEREDHEAD,80572cea-ebf2-4c53-8905-b0d53bbef449,80572cea-ebf2-4c53-0589-d5b0be3b49f4,Bodyparts that are severed heads
SFX,794849b6-f8d9-49da-9c0c-d2b1f7517b2d,794849b6-f8d9-49da-0c9c-b1d251f72d7b,|For dialogue nodes that need SFX treatment in addition to VO|
SFX_Only,450f4137-1a60-45e3-90cf-de9e182f3078,450f4137-1a60-45e3-cf90-9ede2f187830,|For dialogue nodes that are only SFX% no voice|
SHADOW,a04374d9-c40f-4c41-a10f-7f3ca496b16a,a04374d9-c40f-4c41-0fa1-3c7f96a46ab1,A tag to identify shadows so that their combat fallback AD works as intended.
SHADOWHEART,8b4cf0fa-f712-4839-9439-f86a519078fa,8b4cf0fa-f712-4839-3994-6af89051fa78,|Shadow Heart% Sharite companion|
SHADOWHEART_ENEMYOFSHARPATH,8eca8027-996c-4c61-bec6-77f853de295b,8eca8027-996c-4c61-c6be-f877de535b29,
SHADOWHEART_SHARPATH,9624a3fe-bb9e-47c5-b9ab-417e6da6f84b,9624a3fe-bb9e-47c5-abb9-7e41a66d4bf8,
SHAR,486e4a27-e6f9-40a5-9dd1-108a1d0f60eb,486e4a27-e6f9-40a5-d19d-8a100f1deb60,|Player or NPC chose Shar.|
SHARK,9fd9e0bb-bfc5-4696-90c7-133fd7e8e9f8,9fd9e0bb-bfc5-4696-c790-3f13e8d7f8e9,Species tag
SHEEP,c52888c3-4131-41e7-89e4-f4366a334289,c52888c3-4131-41e7-e489-36f4336a8942,Species tag
SHOPTRIGGER_BLOCK_FOR_SALE,f8fca7c4-c06b-4c2c-a9d4-43d959df51ec,f8fca7c4-c06b-4c2c-d4a9-d943df59ec51,
SHOPTRIGGER_FOR_SALE,b148cfca-53d8-4b73-b052-de08394a235e,b148cfca-53d8-4b73-52b0-08de4a395e23,
SHORT,50e7beca-4e90-43cd-b7c5-c235e236077f,50e7beca-4e90-43cd-c5b7-35c236e27f07,|Is a small humanoid.|
SHOVEL,e2db698a-0705-43f4-9674-06fff1fd1e67,e2db698a-0705-43f4-7496-ff06fdf1671e,Tags items with which you can dig
SKELETON,146a89e7-802f-4926-bc21-4a41c2478502,146a89e7-802f-4926-21bc-414a47c20285,
SLAYER,ff6e2e2e-198c-40e3-ae79-4499c5a59eea,ff6e2e2e-198c-40e3-79ae-9944a5c5ea9e,Slayer species tag
SLIPPING_ADV,1b6b3f27-23cc-4594-b0f2-a94054be0fc2,1b6b3f27-23cc-4594-f2b0-40a9be54c20f,Advantage on rolls against slipping surfaces.
SOLDIER,d135f265-c2e1-4077-a836-b548ee871681,d135f265-c2e1-4077-36a8-48b587ee8116,|War has been your life for as long as you care to remember. You trained as a youth% studied the use of weapons and armor% learned basic survival techniques% including how to stay alive on the battlefield.|
SORCERER,18266c0b-efbc-4c80-8784-ada4a37218d7,18266c0b-efbc-4c80-8487-a4ad72a3d718,A spellcaster who draws on inherent magic from a gift or bloodline.
SORCERER_DRACONIC,f6d0e042-5b90-41d8-ab4a-a2239e27a13e,f6d0e042-5b90-41d8-4aab-23a2279e3ea1,
SORCERER_METAMAGIC,6078032a-1638-4d33-ba16-996066490ccf,6078032a-1638-4d33-16ba-60994966cf0c,Character with this tag has access to metamagic
SORCERER_WILD_MAGIC_GUARANTEED,4bac801e-9471-4f41-88bc-caa39e358c52,4bac801e-9471-4f41-bc88-a3ca359e528c,Character with this tag will have guaranteed wild magic next spell cast
SORCERER_WILD_MAGIC_SUPRESSED,a3b7a422-4d28-413d-adc4-e7d2001e37f5,a3b7a422-4d28-413d-c4ad-d2e71e00f537,Character with this tag cannot trigger wild magic
SORCERER_WILDMAGIC,885f8675-e400-4d53-924d-6204ff1d9558,885f8675-e400-4d53-4d92-04621dff5895,
SPECIFIC_LADDERS,10a24282-b306-40f8-9e44-410799dc21cd,10a24282-b306-40f8-449e-0741dc99cd21,This creature only uses ladders that are meant for its race (e.g. NPC spiders only use web ladders). This must NOT apply to player transformations% as they are supposed to use any ladder that aren't specifically blocked from them.
SPECTATOR,9c79bbd4-c01c-4894-a2cf-51e1aae09a90,9c79bbd4-c01c-4894-cfa2-e151e0aa909a,A combat tag allowing the petrified drow% around the spectator% to cast healing spells on him% and only on him
SPELLLIGHTOBJECT,292e7f29-ff10-462d-8be9-94ddd18970ea,292e7f29-ff10-462d-e98b-dd9489d1ea70,A helper object created by a light-type spell.
SPIDER,8c8932c5-45f7-4d45-8f62-182db82ddcb0,8c8932c5-45f7-4d45-628f-2d182db8b0dc,Species tag
SPIDER_PHASE,c3b3e9cd-ad18-475a-8df1-4562b2a6af19,c3b3e9cd-ad18-475a-f18d-6245a6b219af,
SQUIRREL,f2f86f8a-b927-4e70-888f-deffa10ec796,f2f86f8a-b927-4e70-8f88-ffde0ea196c7,Species tag
STEEL_WATCHER,bc09a589-e076-4b2d-8b86-f8cccbb64449,bc09a589-e076-4b2d-868b-ccf8b6cb4944,
STEEL_WATCHER_BIPED,6427d19c-0b93-4079-b76f-2647945081c5,6427d19c-0b93-4079-6fb7-47265094c581,
STEEL_WATCHER_MALFUNCTION,62b8df63-c303-4956-97a9-5c9c97520ebf,62b8df63-c303-4956-a997-9c5c5297bf0e,
STONE,556b33c9-2cde-4d41-8c00-ddcdc161c868,556b33c9-2cde-4d41-008c-cddd61c168c8,Used To mark movable items to play sounds according to the material
STONE_CREATURE,3b030365-927d-43a1-83ba-111f3bab3059,3b030365-927d-43a1-ba83-1f11ab3b5930,
STOUTHALFLING,8d545fa1-8416-493f-8325-7d112bceced8,8d545fa1-8416-493f-2583-117dce2bd8ce,|Stout Halfling|
SUMMON,26c78224-a4c1-43e4-b943-75e7fa1bfa41,26c78224-a4c1-43e4-43b9-e7751bfa41fa,Generic tag for summons. Allows different treatements of crimes% similarly to the ANIMAL tag.
SUMMONWITHOUTMOUTH,ff16e8ab-e8e6-4acb-a105-aae53a9d510e,ff16e8ab-e8e6-4acb-05a1-e5aa9d3a0e51,
SURFACE_INTERRACTIONS_FROM_CENTER,30cc2141-376e-4bbf-9188-9d3a9c5741cb,30cc2141-376e-4bbf-8891-3a9d579ccb41,
TABAXI,b83aa083-9544-454e-baef-2cb28f9c151b,b83aa083-9544-454e-efba-b22c9c8f1b15,Character looks like a tabaxi
TADPOLE_00,c15c2234-9b19-453e-99cc-00b7358b9fce,c15c2234-9b19-453e-cc99-b7008b35ce9f,
TADPOLE_01,c67231b6-93d5-4bab-888b-c5eeaa60a8df,c67231b6-93d5-4bab-8b88-eec560aadfa8,
TADPOLE_02,f8b010f9-9e1b-49bb-92a9-986e91331926,f8b010f9-9e1b-49bb-a992-6e9833912619,
TADPOLE_03,9cde0249-0e85-4d4d-b410-a88b5f073215,9cde0249-0e85-4d4d-10b4-8ba8075f1532,
TADPOLE_04,0a6b3d54-dcb5-4fa3-a47c-bed147936461,0a6b3d54-dcb5-4fa3-7ca4-d1be93476164,
TADPOLE_05,9d789ea8-3982-418d-b0e9-e1fa731c132d,9d789ea8-3982-418d-e9b0-fae11c732d13,
